period_end,fund_code,fund_name,category,category_label,holder_shares,holder_shares_100m,holder_ratio_pct,precision_status,total_shares,report_send_date,official_upload_date,instance_id,source_kind,holder_table_page,official_pdf_url,crosscheck_url
2023-06-30,159915,易方达创业板ETF,individual,个人,6709047958,67.090480,37.157658,exact,18055626552,2023-08-30,2023-08-30,960773,manager_official_pdf,191,https://cdn.efunds.com.cn/owch/data/bulletin/20230830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/696/696547.shtml
2023-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,6247371001.00,62.473710,16.684533,lower_bound,37444087690,2024-03-30,2024-03-30,1060831,manager_official_pdf,100,https://www.huatai-pb.com/upload/pdf/1711725102543-htbrhs300jyxkfszszqtzjj2023nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2023-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,17994888511.00,179.948885,48.058024,upper_bound,37444087690,2024-03-30,2024-03-30,1060831,manager_official_pdf,100,https://www.huatai-pb.com/upload/pdf/1711725102543-htbrhs300jyxkfszszqtzjj2023nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2023-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,12468601813,124.686018,33.299254,exact,37444087690,2024-03-30,2024-03-30,1060831,manager_official_pdf,100,https://www.huatai-pb.com/upload/pdf/1711725102543-htbrhs300jyxkfszszqtzjj2023nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2023-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,6568257702.00,65.682577,22.539409,lower_bound,29141215244,2024-03-29,2024-03-29,1052166,manager_official_pdf,87,https://cdn.efunds.com.cn/owch/data/bulletin/20240329/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/716/716834.shtml
2023-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,11262610669.00,112.626107,38.648391,upper_bound,29141215244,2024-03-29,2024-03-29,1052166,manager_official_pdf,87,https://cdn.efunds.com.cn/owch/data/bulletin/20240329/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/716/716834.shtml
2023-12-31,510310,易方达沪深300ETF,individual,个人,3587678235,35.876782,12.311354,exact,29141215244,2024-03-29,2024-03-29,1052166,manager_official_pdf,87,https://cdn.efunds.com.cn/owch/data/bulletin/20240329/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/716/716834.shtml
2023-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,2893029852.00,28.930299,26.930319,lower_bound,10742649828,2024-03-28,2024-03-27,1048866,csrc_official_pdf,89,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1048866,"https://fund.eastmoney.com/gonggao/510330,AN202403271628305569.html"
2023-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,4395057893.00,43.950579,40.912233,upper_bound,10742649828,2024-03-28,2024-03-27,1048866,csrc_official_pdf,89,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1048866,"https://fund.eastmoney.com/gonggao/510330,AN202403271628305569.html"
2023-12-31,510330,华夏沪深300ETF,individual,个人,714470792,7.144708,6.650787,exact,10742649828,2024-03-28,2024-03-27,1048866,csrc_official_pdf,89,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1048866,"https://fund.eastmoney.com/gonggao/510330,AN202403271628305569.html"
2023-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,3310241861.00,33.102419,28.549078,lower_bound,11594916676,2024-03-28,2024-03-28,1049008,manager_official_pdf,78,https://www.jsfund.cn/plat_files/upload/product_ann/20240327/202403271711528509672/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=7363674e41353345434b6b3d
2023-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,4222269878.00,42.222699,36.414836,upper_bound,11594916676,2024-03-28,2024-03-28,1049008,manager_official_pdf,78,https://www.jsfund.cn/plat_files/upload/product_ann/20240327/202403271711528509672/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=7363674e41353345434b6b3d
2023-12-31,159919,嘉实沪深300ETF,individual,个人,1577059447,15.770594,13.601300,exact,11594916676,2024-03-28,2024-03-28,1049008,manager_official_pdf,78,https://www.jsfund.cn/plat_files/upload/product_ann/20240327/202403271711528509672/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=7363674e41353345434b6b3d
2023-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,600275945.00,6.002759,2.710279,lower_bound,22148123559,2024-03-29,2024-03-29,1050711,manager_official_pdf,68,https://cdn.efunds.com.cn/owch/data/bulletin/20240329/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/717/717058.shtml
2023-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,6655679752.00,66.556798,30.050761,upper_bound,22148123559,2024-03-29,2024-03-29,1050711,manager_official_pdf,68,https://cdn.efunds.com.cn/owch/data/bulletin/20240329/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/717/717058.shtml
2023-12-31,159915,易方达创业板ETF,individual,个人,10900678729,109.006787,49.217166,exact,22148123559,2024-03-29,2024-03-29,1050711,manager_official_pdf,68,https://cdn.efunds.com.cn/owch/data/bulletin/20240329/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912023%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/717/717058.shtml
2024-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,36382640359.00,363.826404,59.899288,lower_bound,60739687690,2024-08-31,2024-08-31,1152538,manager_official_pdf,62,https://www.huatai-pb.com/upload/pdf/1725067679843-htbrhs300jyxkfszszqtzjj2024nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2024-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,11844565675.00,118.445657,19.500538,upper_bound,60739687690,2024-08-31,2024-08-31,1152538,manager_official_pdf,62,https://www.huatai-pb.com/upload/pdf/1725067679843-htbrhs300jyxkfszszqtzjj2024nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2024-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,11869137591,118.691376,19.540992,exact,60739687690,2024-08-31,2024-08-31,1152538,manager_official_pdf,62,https://www.huatai-pb.com/upload/pdf/1725067679843-htbrhs300jyxkfszszqtzjj2024nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2024-06-30,510310,易方达沪深300ETF,national_team,国家队（已识别）,55801715791.00,558.017158,67.699812,lower_bound,82425215244,2024-08-30,2024-08-30,1149492,manager_official_pdf,60,https://cdn.efunds.com.cn/owch/data/bulletin/20240830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/736/736933.shtml
2024-06-30,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,14747087165.00,147.470872,17.891475,upper_bound,82425215244,2024-08-30,2024-08-30,1149492,manager_official_pdf,60,https://cdn.efunds.com.cn/owch/data/bulletin/20240830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/736/736933.shtml
2024-06-30,510310,易方达沪深300ETF,individual,个人,4054105588,40.541056,4.918526,exact,82425215244,2024-08-30,2024-08-30,1149492,manager_official_pdf,60,https://cdn.efunds.com.cn/owch/data/bulletin/20240830/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/736/736933.shtml
2024-06-30,510330,华夏沪深300ETF,national_team,国家队（已识别）,21109327372.00,211.093274,75.855749,lower_bound,27828249828,2024-08-30,2024-08-29,1144367,csrc_official_pdf,55,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1144367,"https://fund.eastmoney.com/gonggao/510330,AN202408291639571078.html"
2024-06-30,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,3206404312.00,32.064043,11.522120,upper_bound,27828249828,2024-08-30,2024-08-29,1144367,csrc_official_pdf,55,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1144367,"https://fund.eastmoney.com/gonggao/510330,AN202408291639571078.html"
2024-06-30,510330,华夏沪深300ETF,individual,个人,719851048,7.198510,2.586764,exact,27828249828,2024-08-30,2024-08-29,1144367,csrc_official_pdf,55,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1144367,"https://fund.eastmoney.com/gonggao/510330,AN202408291639571078.html"
2024-06-30,159919,嘉实沪深300ETF,national_team,国家队（已识别）,20357270712.00,203.572707,71.012868,lower_bound,28667016676,2024-08-30,2024-08-30,1150859,manager_official_pdf,47,https://www.jsfund.cn/plat_files/upload/product_ann/20240829/202408291724923860603/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=4a78704a4e6443737671513d
2024-06-30,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,4316974108.00,43.169741,15.059028,upper_bound,28667016676,2024-08-30,2024-08-30,1150859,manager_official_pdf,47,https://www.jsfund.cn/plat_files/upload/product_ann/20240829/202408291724923860603/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=4a78704a4e6443737671513d
2024-06-30,159919,嘉实沪深300ETF,individual,个人,1586490366,15.864904,5.534201,exact,28667016676,2024-08-30,2024-08-30,1150859,manager_official_pdf,47,https://www.jsfund.cn/plat_files/upload/product_ann/20240829/202408291724923860603/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=4a78704a4e6443737671513d
2024-06-30,159915,易方达创业板ETF,national_team,国家队（已识别）,11963238886.00,119.632389,38.284663,lower_bound,31248123559,2024-08-30,2024-08-30,1149891,manager_official_pdf,51,https://cdn.efunds.com.cn/owch/data/bulletin/20240830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/737/737138.shtml
2024-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,4218063274.00,42.180633,13.498613,upper_bound,31248123559,2024-08-30,2024-08-30,1149891,manager_official_pdf,51,https://cdn.efunds.com.cn/owch/data/bulletin/20240830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/737/737138.shtml
2024-06-30,159915,易方达创业板ETF,individual,个人,10880152566,108.801526,34.818579,exact,31248123559,2024-08-30,2024-08-30,1149891,manager_official_pdf,51,https://cdn.efunds.com.cn/owch/data/bulletin/20240830/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/737/737138.shtml
2024-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,62275927203.00,622.759272,69.670248,lower_bound,89386687690,2025-03-31,2025-03-31,1258867,manager_official_pdf,70,https://www.huatai-pb.com/upload/pdf/1743340492201-htbrhs300jyxkfszszqtzjj2024nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2024-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,11967805276.00,119.678053,13.388800,upper_bound,89386687690,2025-03-31,2025-03-31,1258867,manager_official_pdf,70,https://www.huatai-pb.com/upload/pdf/1743340492201-htbrhs300jyxkfszszqtzjj2024nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2024-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,14587732446,145.877324,16.319804,exact,89386687690,2025-03-31,2025-03-31,1258867,manager_official_pdf,70,https://www.huatai-pb.com/upload/pdf/1743340492201-htbrhs300jyxkfszszqtzjj2024nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2024-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,47268249600.00,472.682496,73.749026,lower_bound,64093388464,2025-03-31,2025-03-31,1249586,manager_official_pdf,71,https://cdn.efunds.com.cn/owch/data/bulletin/20250331/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/760/760321.shtml
2024-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,9155838665.00,91.558387,14.285153,upper_bound,64093388464,2025-03-31,2025-03-31,1249586,manager_official_pdf,71,https://cdn.efunds.com.cn/owch/data/bulletin/20250331/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/760/760321.shtml
2024-12-31,510310,易方达沪深300ETF,individual,个人,2730537171,27.305372,4.260248,exact,64093388464,2025-03-31,2025-03-31,1249586,manager_official_pdf,71,https://cdn.efunds.com.cn/owch/data/bulletin/20250331/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/760/760321.shtml
2024-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,32583093795.00,325.830938,81.809618,lower_bound,39827949828,2025-03-31,2025-03-28,1250875,csrc_official_pdf,64,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1250875,"https://fund.eastmoney.com/gonggao/510330,AN202503301649178567.html"
2024-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,3671333429.00,36.713334,9.217982,upper_bound,39827949828,2025-03-31,2025-03-28,1250875,csrc_official_pdf,64,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1250875,"https://fund.eastmoney.com/gonggao/510330,AN202503301649178567.html"
2024-12-31,510330,华夏沪深300ETF,individual,个人,731835708,7.318357,1.837493,exact,39827949828,2025-03-31,2025-03-28,1250875,csrc_official_pdf,64,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=1250875,"https://fund.eastmoney.com/gonggao/510330,AN202503301649178567.html"
2024-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,29841489578.00,298.414896,78.729719,lower_bound,37903716676,2025-03-28,2025-03-28,1250628,manager_official_pdf,62,https://www.jsfund.cn/plat_files/upload/product_ann/20250327/202503271743068384699/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=764d4335526d76454f4a633d
2024-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,4227481902.00,42.274819,11.153212,upper_bound,37903716676,2025-03-28,2025-03-28,1250628,manager_official_pdf,62,https://www.jsfund.cn/plat_files/upload/product_ann/20250327/202503271743068384699/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=764d4335526d76454f4a633d
2024-12-31,159919,嘉实沪深300ETF,individual,个人,2038607876,20.386079,5.378385,exact,37903716676,2025-03-28,2025-03-28,1250628,manager_official_pdf,62,https://www.jsfund.cn/plat_files/upload/product_ann/20250327/202503271743068384699/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=764d4335526d76454f4a633d
2024-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,14931797206.00,149.317972,34.269152,lower_bound,43572123559,2025-03-31,2025-03-31,1249334,manager_official_pdf,62,https://cdn.efunds.com.cn/owch/data/bulletin/20250331/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/760/760391.shtml
2024-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,5272581290.00,52.725813,12.100813,upper_bound,43572123559,2025-03-31,2025-03-31,1249334,manager_official_pdf,62,https://cdn.efunds.com.cn/owch/data/bulletin/20250331/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/760/760391.shtml
2024-12-31,159915,易方达创业板ETF,individual,个人,18612049533,186.120495,42.715498,exact,43572123559,2025-03-31,2025-03-31,1249334,manager_official_pdf,62,https://cdn.efunds.com.cn/owch/data/bulletin/20250331/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912024%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/760/760391.shtml
2025-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,73513073833.00,735.130738,78.170148,lower_bound,94042387690,2025-08-30,2025-08-30,1350137,manager_official_pdf,57,https://www.huatai-pb.com/upload/pdf/1756520741276-htbrhs300jyxkfszszqtzjj2025nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2025-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,8401324448.00,84.013244,8.933551,upper_bound,94042387690,2025-08-30,2025-08-30,1350137,manager_official_pdf,57,https://www.huatai-pb.com/upload/pdf/1756520741276-htbrhs300jyxkfszszqtzjj2025nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2025-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,11475993632,114.759936,12.203001,exact,94042387690,2025-08-30,2025-08-30,1350137,manager_official_pdf,57,https://www.huatai-pb.com/upload/pdf/1756520741276-htbrhs300jyxkfszszqtzjj2025nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
